State_ID,date,state,hospitalizedCurrently,hospitalizedCumulative,recovered,hospitalizedDischarged,dateChecked
9909,20200912,WI,319.0,6309.0,76909.0,,2020-09-12T00:00:00Z
9910,20200912,WV,145.0,,9225.0,,2020-09-11T23:59:00Z
9911,20200912,WY,12.0,287.0,3740.0,,2020-09-12T12:22:00Z
9912,20200911,AK,44.0,270.0,2359.0,,2020-09-11T03:59:00Z
9913,20200911,AL,811.0,15527.0,54223.0,,2020-09-11T11:00:00Z
9914,20200911,AR,392.0,4678.0,61245.0,,2020-09-11T14:35:00Z
9915,20200911,AS,,,,,2020-09-01T00:00:00Z
9916,20200911,AZ,577.0,21747.0,,32472.0,2020-09-11T00:00:00Z
9917,20200911,CA,4023.0,,,,2020-09-11T02:59:00Z
9918,20200911,CO,232.0,7208.0,,6139.0,2020-09-11T01:59:00Z
9919,20200911,CT,51.0,11357.0,9142.0,9142.0,2020-09-10T20:30:00Z
9920,20200911,DC,95.0,,11526.0,,2020-09-10T00:00:00Z
9921,20200911,DE,66.0,,10027.0,,2020-09-10T18:00:00Z
9922,20200911,FL,2815.0,41494.0,,,2020-09-10T23:59:00Z
9923,20200911,GA,2152.0,26163.0,,,2020-09-11T14:50:00Z
9924,20200911,GU,52.0,,1118.0,,2020-09-11T03:15:00Z
9925,20200911,HI,240.0,610.0,3176.0,,2020-09-10T18:00:00Z
9926,20200911,IA,281.0,,52370.0,,2020-09-11T00:00:00Z
9927,20200911,ID,158.0,1551.0,17599.0,,2020-09-10T19:00:00Z
9928,20200911,IL,1619.0,,,,2020-09-11T00:00:00Z
9929,20200911,IN,809.0,11651.0,,80738.0,2020-09-10T23:59:00Z
9930,20200911,KS,140.0,2537.0,,1859.0,2020-09-11T10:00:00Z
9931,20200911,KY,549.0,4862.0,10822.0,,2020-09-11T00:00:00Z
9932,20200911,LA,723.0,,140440.0,,2020-09-11T13:00:00Z
9933,20200911,MA,330.0,12411.0,107501.0,,2020-09-11T08:00:00Z
9934,20200911,MD,369.0,14756.0,7186.0,,2020-09-11T10:00:00Z
9935,20200911,ME,10.0,432.0,4191.0,,2020-09-10T23:59:00Z
9936,20200911,MI,627.0,,80678.0,,2020-09-11T00:00:00Z
9937,20200911,MN,253.0,6863.0,75757.0,,2020-09-10T17:00:00Z
9938,20200911,MO,934.0,,,,2020-09-11T00:00:00Z
9939,20200911,MP,,4.0,29.0,,2020-09-08T00:00:00Z
9940,20200911,MS,694.0,5410.0,74098.0,,2020-09-10T00:00:00Z
9941,20200911,MT,142.0,518.0,6795.0,,2020-09-11T01:59:00Z
9942,20200911,NC,938.0,,,156652.0,2020-09-11T12:50:00Z
9943,20200911,ND,64.0,630.0,12177.0,,2020-09-11T01:59:00Z
9944,20200911,NE,178.0,2119.0,28513.0,,2020-09-10T20:10:00Z
9945,20200911,NH,7.0,720.0,6870.0,,2020-09-11T09:00:00Z
9946,20200911,NJ,483.0,22918.0,,34345.0,2020-09-11T00:00:00Z
9947,20200911,NM,73.0,3247.0,14276.0,,2020-09-11T17:50:00Z
9948,20200911,NV,476.0,,,,2020-09-11T02:59:00Z
9949,20200911,NY,474.0,,,75649.0,2020-09-10T23:59:00Z
9950,20200911,OH,650.0,14236.0,113053.0,,2020-09-11T14:00:00Z
9951,20200911,OK,509.0,5369.0,57383.0,,2020-09-11T00:00:00Z
9952,20200911,OR,162.0,2222.0,5291.0,,2020-09-10T03:01:00Z
9953,20200911,PA,491.0,,117165.0,,2020-09-11T12:00:00Z
9954,20200911,PR,401.0,,,,2020-09-11T00:00:00Z
9955,20200911,RI,80.0,2620.0,,2201.0,2020-09-11T12:00:00Z
9956,20200911,SC,806.0,8353.0,51431.0,,2020-09-10T23:59:00Z
9957,20200911,SD,98.0,1138.0,13425.0,,2020-09-10T14:00:00Z
9958,20200911,TN,965.0,7624.0,152674.0,,2020-09-11T15:00:00Z
9959,20200911,TX,3465.0,,568067.0,,2020-09-11T16:25:00Z
9960,20200911,UT,170.0,3288.0,48021.0,,2020-09-11T11:02:00Z
9961,20200911,VA,1120.0,10155.0,,16143.0,2020-09-10T17:00:00Z
9962,20200911,VI,,,1124.0,,2020-09-11T06:29:00Z
9963,20200911,VT,4.0,,1493.0,,2020-09-10T23:59:00Z
9964,20200911,WA,392.0,7018.0,,,2020-09-11T02:59:00Z
9965,20200911,WI,326.0,6263.0,75878.0,,2020-09-11T00:00:00Z
9966,20200911,WV,147.0,,9062.0,,2020-09-10T23:59:00Z
9967,20200911,WY,12.0,227.0,3724.0,,2020-09-11T17:31:00Z
9968,20200910,AK,42.0,270.0,2351.0,,2020-09-10T03:59:00Z
9969,20200910,AL,834.0,15339.0,54223.0,,2020-09-10T11:00:00Z
9970,20200910,AR,392.0,4606.0,60668.0,,2020-09-10T14:40:00Z
9971,20200910,AS,,,,,2020-09-01T00:00:00Z
9972,20200910,AZ,628.0,21611.0,,32310.0,2020-09-10T00:00:00Z
9973,20200910,CA,4225.0,,,,2020-09-10T02:59:00Z
9974,20200910,CO,240.0,7186.0,,6117.0,2020-09-10T01:59:00Z
9975,20200910,CT,52.0,11357.0,9142.0,9142.0,2020-09-09T20:30:00Z
9976,20200910,DC,87.0,,11498.0,,2020-09-09T00:00:00Z
9977,20200910,DE,66.0,,10027.0,,2020-09-09T18:00:00Z
9978,20200910,FL,2896.0,41279.0,,,2020-09-09T23:59:00Z
9979,20200910,GA,2169.0,26062.0,,,2020-09-10T14:50:00Z
9980,20200910,GU,54.0,,1081.0,,2020-09-10T05:55:00Z
9981,20200910,HI,240.0,604.0,3120.0,,2020-09-09T18:00:00Z
9982,20200910,IA,302.0,,51691.0,,2020-09-10T00:00:00Z
9983,20200910,ID,158.0,1536.0,17304.0,,2020-09-09T19:00:00Z
9984,20200910,IL,1609.0,,,,2020-09-10T00:00:00Z
9985,20200910,IN,833.0,11591.0,,79859.0,2020-09-09T23:59:00Z
9986,20200910,KS,319.0,2470.0,,1817.0,2020-09-09T10:00:00Z
9987,20200910,KY,565.0,4835.0,10791.0,,2020-09-10T00:00:00Z
9988,20200910,LA,762.0,,140440.0,,2020-09-10T13:00:00Z
9989,20200910,MA,355.0,12401.0,107501.0,,2020-09-10T08:00:00Z
9990,20200910,MD,358.0,14706.0,7166.0,,2020-09-10T10:00:00Z
9991,20200910,ME,11.0,431.0,4153.0,,2020-09-09T23:59:00Z
9992,20200910,MI,627.0,,80678.0,,2020-09-10T00:00:00Z
9993,20200910,MN,257.0,6830.0,75425.0,,2020-09-09T17:00:00Z
9994,20200910,MO,934.0,,,,2020-09-10T00:00:00Z
9995,20200910,MP,,4.0,29.0,,2020-09-08T00:00:00Z
9996,20200910,MS,682.0,5410.0,74098.0,,2020-09-09T00:00:00Z
9997,20200910,MT,163.0,512.0,6732.0,,2020-09-10T01:59:00Z
9998,20200910,NC,928.0,,,156652.0,2020-09-10T11:30:00Z
9999,20200910,ND,62.0,624.0,11930.0,,2020-09-10T01:59:00Z
10000,20200910,NE,182.0,2108.0,28175.0,,2020-09-09T20:10:00Z
10001,20200910,NH,7.0,719.0,6867.0,,2020-09-10T09:00:00Z
10002,20200910,NJ,435.0,22888.0,,34290.0,2020-09-10T00:00:00Z
10003,20200910,NM,80.0,3238.0,14120.0,,2020-09-10T17:50:00Z
10004,20200910,NV,519.0,,,,2020-09-10T02:59:00Z
10005,20200910,NY,482.0,,,75584.0,2020-09-09T23:59:00Z
10006,20200910,OH,682.0,14164.0,112140.0,,2020-09-10T14:00:00Z
10007,20200910,OK,513.0,5318.0,56531.0,,2020-09-10T00:00:00Z
10008,20200910,OR,147.0,2215.0,5277.0,,2020-09-09T03:01:00Z
10009,20200910,PA,488.0,,116339.0,,2020-09-10T12:00:00Z
10010,20200910,PR,421.0,,,,2020-09-10T00:00:00Z
10011,20200910,RI,76.0,2611.0,,2197.0,2020-09-10T12:00:00Z
10012,20200910,SC,852.0,8295.0,51431.0,,2020-09-09T23:59:00Z
10013,20200910,SD,83.0,1120.0,13201.0,,2020-09-09T14:00:00Z
10014,20200910,TN,1038.0,7549.0,151202.0,,2020-09-10T15:00:00Z
10015,20200910,TX,3575.0,,564114.0,,2020-09-10T18:00:00Z
10016,20200910,UT,165.0,3273.0,47545.0,,2020-09-10T10:40:00Z
10017,20200910,VA,1096.0,10085.0,,16061.0,2020-09-09T17:00:00Z
10018,20200910,VI,,,1119.0,,2020-09-09T20:57:00Z
10019,20200910,VT,5.0,,1480.0,,2020-09-09T23:59:00Z
10020,20200910,WA,382.0,6993.0,,,2020-09-10T02:59:00Z
10021,20200910,WI,304.0,6222.0,74834.0,,2020-09-10T00:00:00Z
10022,20200910,WV,141.0,,8904.0,,2020-09-09T23:59:00Z
10023,20200910,WY,12.0,224.0,3553.0,,2020-09-10T17:32:00Z
10024,20200909,AK,40.0,268.0,2340.0,,2020-09-09T03:59:00Z
10025,20200909,AL,857.0,15339.0,54223.0,,2020-09-09T11:00:00Z
10026,20200909,AR,411.0,4574.0,59920.0,,2020-09-09T14:50:00Z
10027,20200909,AS,,,,,2020-09-01T00:00:00Z
10028,20200909,AZ,658.0,21593.0,,32151.0,2020-09-09T00:00:00Z
10029,20200909,CA,4425.0,,,,2020-09-09T02:59:00Z
10030,20200909,CO,226.0,7173.0,,6102.0,2020-09-09T01:59:00Z
10031,20200909,CT,57.0,11275.0,9049.0,9049.0,2020-09-08T20:30:00Z
10032,20200909,DC,93.0,,11452.0,,2020-09-08T00:00:00Z
10033,20200909,DE,53.0,,9920.0,,2020-09-07T18:00:00Z
10034,20200909,FL,3077.0,40985.0,,,2020-09-08T23:59:00Z
10035,20200909,GA,2099.0,25845.0,,,2020-09-09T14:50:00Z
10036,20200909,GU,57.0,,1042.0,,2020-09-09T06:45:00Z
10037,20200909,HI,257.0,599.0,3063.0,,2020-09-08T18:00:00Z
10038,20200909,IA,322.0,,51014.0,,2020-09-09T00:00:00Z
10039,20200909,ID,114.0,1502.0,16956.0,,2020-09-08T19:00:00Z
10040,20200909,IL,1580.0,,,,2020-09-09T00:00:00Z
10041,20200909,IN,763.0,11528.0,,78925.0,2020-09-08T23:59:00Z
10042,20200909,KS,319.0,2470.0,,1817.0,2020-09-09T10:00:00Z
10043,20200909,KY,558.0,4777.0,10725.0,,2020-09-09T00:00:00Z
10044,20200909,LA,782.0,,140440.0,,2020-09-09T13:00:00Z
10045,20200909,MA,338.0,12387.0,107501.0,,2020-09-09T08:00:00Z
10046,20200909,MD,370.0,14672.0,7157.0,,2020-09-09T10:00:00Z
10047,20200909,ME,9.0,429.0,4135.0,,2020-09-08T23:59:00Z
10048,20200909,MI,616.0,,80678.0,,2020-09-09T00:00:00Z
10049,20200909,MN,263.0,6792.0,75055.0,,2020-09-08T17:00:00Z
10050,20200909,MO,934.0,,,,2020-09-09T00:00:00Z
10051,20200909,MP,,4.0,29.0,,2020-09-01T00:00:00Z
10052,20200909,MS,698.0,5410.0,74098.0,,2020-09-08T00:00:00Z
10053,20200909,MT,163.0,509.0,6318.0,,2020-09-09T01:59:00Z
10054,20200909,NC,916.0,,,156652.0,2020-09-09T11:40:00Z
10055,20200909,ND,53.0,611.0,11733.0,,2020-09-09T01:59:00Z
10056,20200909,NE,179.0,2089.0,28051.0,,2020-09-08T20:15:00Z
10057,20200909,NH,9.0,719.0,6842.0,,2020-09-08T09:00:00Z
10058,20200909,NJ,423.0,22854.0,,34255.0,2020-09-09T00:00:00Z
10059,20200909,NM,77.0,3219.0,13928.0,,2020-09-09T17:50:00Z
10060,20200909,NV,552.0,,,,2020-09-09T02:59:00Z
10061,20200909,NY,463.0,,,75539.0,2020-09-08T23:59:00Z
10062,20200909,OH,700.0,14083.0,111201.0,,2020-09-09T14:00:00Z
10063,20200909,OK,462.0,5253.0,55405.0,,2020-09-09T00:00:00Z
10064,20200909,OR,153.0,2206.0,5252.0,,2020-09-08T03:01:00Z
10065,20200909,PA,492.0,,115857.0,,2020-09-09T12:00:00Z
10066,20200909,PR,400.0,,,,2020-09-09T00:00:00Z
10067,20200909,RI,82.0,2604.0,,2185.0,2020-09-09T12:00:00Z
10068,20200909,SC,801.0,8236.0,51431.0,,2020-09-08T23:59:00Z
10069,20200909,SD,76.0,1109.0,12964.0,,2020-09-08T14:00:00Z
10070,20200909,TN,1056.0,7444.0,149698.0,,2020-09-09T15:00:00Z
10071,20200909,TX,3604.0,,558894.0,,2020-09-09T17:35:00Z
10072,20200909,UT,137.0,3263.0,47084.0,,2020-09-09T10:50:00Z
10073,20200909,VA,1072.0,10008.0,,15967.0,2020-09-08T17:00:00Z
10074,20200909,VI,,,1070.0,,2020-09-08T06:03:00Z
10075,20200909,VT,5.0,,1468.0,,2020-09-08T23:59:00Z
10076,20200909,WA,358.0,6966.0,,,2020-09-09T02:59:00Z
10077,20200909,WI,302.0,6173.0,73964.0,,2020-09-09T00:00:00Z
10078,20200909,WV,147.0,,8748.0,,2020-09-08T23:59:00Z
10079,20200909,WY,12.0,221.0,3484.0,,2020-09-09T17:46:00Z
10080,20200908,AK,41.0,265.0,2339.0,,2020-09-08T03:59:00Z
10081,20200908,AL,778.0,15137.0,51154.0,,2020-09-08T11:00:00Z
10082,20200908,AR,409.0,4524.0,59260.0,,2020-09-08T14:40:00Z
10083,20200908,AS,,,,,2020-09-01T00:00:00Z
10084,20200908,AZ,657.0,21522.0,,32003.0,2020-09-08T00:00:00Z
10085,20200908,CA,4297.0,,,,2020-09-08T02:59:00Z
10086,20200908,CO,218.0,7161.0,,6093.0,2020-09-08T01:59:00Z
10087,20200908,CT,50.0,11275.0,9049.0,9049.0,2020-09-07T20:30:00Z
10088,20200908,DC,85.0,,11414.0,,2020-09-07T00:00:00Z
10089,20200908,DE,53.0,,9920.0,,2020-09-07T18:00:00Z
10090,20200908,FL,3155.0,40661.0,,,2020-09-07T23:59:00Z
10091,20200908,GA,2215.0,25589.0,,,2020-09-08T14:50:00Z
10092,20200908,GU,54.0,,951.0,,2020-09-08T07:20:00Z
10093,20200908,HI,265.0,598.0,3028.0,,2020-09-07T18:00:00Z
10094,20200908,IA,326.0,,50466.0,,2020-09-08T00:00:00Z
10095,20200908,ID,114.0,1468.0,16760.0,,2020-09-07T19:00:00Z
10096,20200908,IL,1504.0,,,,2020-09-08T00:00:00Z
10097,20200908,IN,839.0,11467.0,,77939.0,2020-09-07T23:59:00Z
10098,20200908,KS,177.0,2441.0,,1796.0,2020-09-07T10:00:00Z
10099,20200908,KY,510.0,4730.0,10665.0,,2020-09-08T00:00:00Z
10100,20200908,LA,799.0,,134432.0,,2020-09-08T13:00:00Z
10101,20200908,MA,328.0,12368.0,105769.0,,2020-09-08T08:00:00Z
10102,20200908,MD,365.0,14636.0,7142.0,,2020-09-08T10:00:00Z
10103,20200908,ME,7.0,429.0,4086.0,,2020-09-07T23:59:00Z
10104,20200908,MI,616.0,,80678.0,,2020-09-08T00:00:00Z
10105,20200908,MN,257.0,6760.0,74235.0,,2020-09-07T17:00:00Z
10106,20200908,MO,934.0,,,,2020-09-08T00:00:00Z
10107,20200908,MP,,4.0,29.0,,2020-09-01T00:00:00Z
10108,20200908,MS,674.0,5410.0,74098.0,,2020-09-07T00:00:00Z
10109,20200908,MT,161.0,502.0,6270.0,,2020-09-08T01:59:00Z
10110,20200908,NC,827.0,,,156652.0,2020-09-08T12:05:00Z
10111,20200908,ND,63.0,604.0,11452.0,,2020-09-08T01:59:00Z
10112,20200908,NE,172.0,2079.0,27921.0,,2020-09-07T20:10:00Z
10113,20200908,NH,7.0,718.0,6825.0,,2020-09-08T09:00:00Z
10114,20200908,NJ,419.0,22812.0,,34226.0,2020-09-08T00:00:00Z
10115,20200908,NM,68.0,3202.0,13701.0,,2020-09-08T17:50:00Z
10116,20200908,NV,538.0,,,,2020-09-08T02:59:00Z
10117,20200908,NY,445.0,,,75503.0,2020-09-07T23:59:00Z
10118,20200908,OH,687.0,13967.0,110279.0,,2020-09-08T14:00:00Z
10119,20200908,OK,472.0,5137.0,54269.0,,2020-09-08T00:00:00Z
10120,20200908,OR,147.0,2161.0,5198.0,,2020-09-07T03:01:00Z
10121,20200908,PA,514.0,,113690.0,,2020-09-08T12:00:00Z
10122,20200908,PR,380.0,,,,2020-09-08T00:00:00Z
10123,20200908,RI,73.0,2589.0,,2179.0,2020-09-08T12:00:00Z
10124,20200908,SC,766.0,8182.0,51431.0,,2020-09-07T23:59:00Z
10125,20200908,SD,68.0,1094.0,12551.0,,2020-09-07T14:00:00Z
10126,20200908,TN,983.0,7355.0,148165.0,,2020-09-08T15:00:00Z
10127,20200908,TX,3701.0,,553409.0,,2020-09-08T17:55:00Z
10128,20200908,UT,140.0,3242.0,46722.0,,2020-09-08T10:26:00Z
10129,20200908,VA,1051.0,9932.0,,15770.0,2020-09-07T17:00:00Z
10130,20200908,VI,,,1070.0,,2020-09-08T06:03:00Z
10131,20200908,VT,4.0,,1465.0,,2020-09-07T23:39:00Z
10132,20200908,WA,376.0,6913.0,,,2020-09-06T02:59:00Z
10133,20200908,WI,297.0,6118.0,73122.0,,2020-09-08T00:00:00Z
10134,20200908,WV,152.0,,8626.0,,2020-09-07T23:59:00Z
10135,20200908,WY,17.0,219.0,3451.0,,2020-09-08T16:23:00Z
10136,20200907,AK,36.0,260.0,2323.0,,2020-09-07T03:59:00Z
10137,20200907,AL,858.0,14914.0,51154.0,,2020-09-07T11:00:00Z
10138,20200907,AR,399.0,4486.0,58757.0,,2020-09-07T17:20:00Z
10139,20200907,AS,,,,,2020-08-15T00:00:00Z
10140,20200907,AZ,658.0,21525.0,,31866.0,2020-09-07T00:00:00Z
10141,20200907,CA,4285.0,,,,2020-09-06T02:59:00Z
10142,20200907,CO,237.0,7142.0,,6074.0,2020-09-07T01:59:00Z
10143,20200907,CT,58.0,11275.0,9049.0,9049.0,2020-09-04T20:30:00Z
10144,20200907,DC,85.0,,11366.0,,2020-09-06T00:00:00Z
10145,20200907,DE,53.0,,9847.0,,2020-09-06T18:00:00Z
10146,20200907,FL,3157.0,40547.0,,,2020-09-06T23:59:00Z
10147,20200907,GA,2214.0,25538.0,,,2020-09-07T14:50:00Z
10148,20200907,GU,57.0,,744.0,,2020-09-06T22:45:00Z
10149,20200907,HI,265.0,597.0,2991.0,,2020-09-06T18:00:00Z
10150,20200907,IA,311.0,,49884.0,,2020-09-07T00:00:00Z
10151,20200907,ID,151.0,1466.0,16554.0,,2020-09-06T19:00:00Z
10152,20200907,IL,1484.0,,,,2020-09-07T00:00:00Z
10153,20200907,IN,771.0,11410.0,,77015.0,2020-09-06T23:59:00Z
10154,20200907,KS,177.0,2441.0,,1796.0,2020-09-07T10:00:00Z
10155,20200907,KY,503.0,4728.0,10648.0,,2020-09-07T00:00:00Z
10156,20200907,LA,787.0,,134432.0,,2020-09-07T13:00:00Z
10157,20200907,MA,322.0,12357.0,105769.0,,2020-09-07T08:00:00Z
10158,20200907,MD,362.0,14603.0,7112.0,,2020-09-07T10:00:00Z
10159,20200907,ME,8.0,427.0,4076.0,,2020-09-06T23:59:00Z
10160,20200907,MI,616.0,,80678.0,,2020-09-07T00:00:00Z
10161,20200907,MN,275.0,6743.0,73403.0,,2020-09-06T17:00:00Z
10162,20200907,MO,934.0,,,,2020-09-07T00:00:00Z
10163,20200907,MP,,4.0,29.0,,2020-09-01T00:00:00Z
10164,20200907,MS,694.0,5326.0,67918.0,,2020-09-06T00:00:00Z
10165,20200907,MT,163.0,498.0,6246.0,,2020-09-07T01:59:00Z
10166,20200907,NC,765.0,,,156652.0,2020-09-06T11:25:00Z
10167,20200907,ND,68.0,602.0,11080.0,,2020-09-07T01:59:00Z
10168,20200907,NE,175.0,2068.0,27710.0,,2020-09-06T20:10:00Z
10169,20200907,NH,7.0,718.0,6805.0,,2020-09-07T09:00:00Z
10170,20200907,NJ,389.0,22802.0,,34202.0,2020-09-07T00:00:00Z
10171,20200907,NM,65.0,3195.0,13604.0,,2020-09-07T17:15:00Z
10172,20200907,NV,597.0,,,,2020-09-07T02:59:00Z
10173,20200907,NY,413.0,,,75471.0,2020-09-06T23:59:00Z
10174,20200907,OH,686.0,13887.0,108578.0,,2020-09-07T14:00:00Z
10175,20200907,OK,472.0,5113.0,53414.0,,2020-09-07T00:00:00Z
10176,20200907,OR,147.0,2161.0,5198.0,,2020-09-06T15:01:00Z
10177,20200907,PA,496.0,,114687.0,,2020-09-07T12:00:00Z
10178,20200907,PR,372.0,,,,2020-09-07T00:00:00Z
10179,20200907,RI,73.0,2589.0,,2179.0,2020-09-07T12:00:00Z
10180,20200907,SC,787.0,8171.0,51431.0,,2020-09-06T23:59:00Z
10181,20200907,SD,78.0,1084.0,12235.0,,2020-09-06T14:00:00Z
10182,20200907,TN,953.0,7312.0,146213.0,,2020-09-07T15:00:00Z
10183,20200907,TX,3537.0,,543412.0,,2020-09-07T16:30:00Z
10184,20200907,UT,152.0,3225.0,46468.0,,2020-09-06T10:51:00Z
10185,20200907,VA,1061.0,9902.0,,15742.0,2020-09-06T17:00:00Z
10186,20200907,VI,,,1069.0,,2020-09-07T11:49:00Z
10187,20200907,VT,2.0,,1465.0,,2020-09-06T23:39:00Z
10188,20200907,WA,384.0,6860.0,,,2020-09-06T02:59:00Z
10189,20200907,WI,289.0,6089.0,72478.0,,2020-09-07T00:00:00Z
10190,20200907,WV,149.0,,8581.0,,2020-09-06T23:59:00Z
10191,20200907,WY,15.0,219.0,3416.0,,2020-09-06T11:25:00Z
10192,20200906,AK,41.0,256.0,2323.0,,2020-09-06T03:59:00Z
10193,20200906,AL,841.0,14914.0,51154.0,,2020-09-06T11:00:00Z
10194,20200906,AR,389.0,4462.0,58295.0,,2020-09-06T17:30:00Z
10195,20200906,AS,,,,,2020-08-15T00:00:00Z
10196,20200906,AZ,666.0,21527.0,,31721.0,2020-09-06T00:00:00Z
10197,20200906,CA,4226.0,,,,2020-09-06T02:59:00Z
10198,20200906,CO,227.0,7138.0,,6057.0,2020-09-06T01:59:00Z
10199,20200906,CT,58.0,11275.0,9049.0,9049.0,2020-09-03T20:30:00Z
10200,20200906,DC,80.0,,11355.0,,2020-09-05T00:00:00Z
10201,20200906,DE,62.0,,9696.0,,2020-09-05T18:00:00Z
10202,20200906,FL,3167.0,40487.0,,,2020-09-05T23:59:00Z
10203,20200906,GA,2202.0,25523.0,,,2020-09-06T14:50:00Z
10204,20200906,GU,57.0,,744.0,,2020-09-05T12:50:00Z
10205,20200906,HI,265.0,592.0,2931.0,,2020-09-05T18:00:00Z
10206,20200906,IA,309.0,,49723.0,,2020-09-06T00:00:00Z
10207,20200906,ID,151.0,1466.0,16339.0,,2020-09-05T19:00:00Z
10208,20200906,IL,1504.0,,,,2020-09-06T00:00:00Z
10209,20200906,IN,751.0,11365.0,,76023.0,2020-09-05T23:59:00Z
10210,20200906,KS,314.0,2415.0,,1785.0,2020-09-04T10:00:00Z
10211,20200906,KY,535.0,4713.0,10613.0,,2020-09-06T00:00:00Z
10212,20200906,LA,790.0,,134432.0,,2020-09-06T13:00:00Z
10213,20200906,MA,312.0,12350.0,105769.0,,2020-09-06T08:00:00Z
10214,20200906,MD,341.0,14573.0,7103.0,,2020-09-06T10:00:00Z
10215,20200906,ME,6.0,424.0,4049.0,,2020-09-05T23:59:00Z
10216,20200906,MI,616.0,,80678.0,,2020-09-05T00:00:00Z
10217,20200906,MN,284.0,6719.0,72463.0,,2020-09-05T17:00:00Z
10218,20200906,MO,934.0,,,,2020-09-06T00:00:00Z
10219,20200906,MP,,4.0,29.0,,2020-09-01T00:00:00Z
10220,20200906,MS,689.0,5326.0,67918.0,,2020-09-05T00:00:00Z
10221,20200906,MT,156.0,486.0,6243.0,,2020-09-06T01:59:00Z
10222,20200906,NC,830.0,,,145884.0,2020-09-06T11:25:00Z
10223,20200906,ND,64.0,598.0,10821.0,,2020-09-06T01:59:00Z
10224,20200906,NE,176.0,2065.0,27473.0,,2020-09-05T20:10:00Z
10225,20200906,NH,10.0,718.0,6766.0,,2020-09-05T09:00:00Z
10226,20200906,NJ,403.0,22796.0,,34169.0,2020-09-06T00:00:00Z
10227,20200906,NM,65.0,3186.0,13530.0,,2020-09-06T17:30:00Z
10228,20200906,NV,597.0,,,,2020-09-06T02:59:00Z
10229,20200906,NY,410.0,,,75425.0,2020-09-05T23:59:00Z
10230,20200906,OH,691.0,13841.0,108578.0,,2020-09-06T14:00:00Z
10231,20200906,OK,472.0,5105.0,53059.0,,2020-09-06T00:00:00Z
10232,20200906,OR,147.0,2161.0,5198.0,,2020-09-05T03:01:00Z
10233,20200906,PA,490.0,,114239.0,,2020-09-06T12:00:00Z
10234,20200906,PR,377.0,,,,2020-09-06T00:00:00Z
10235,20200906,RI,79.0,2587.0,,2172.0,2020-09-07T12:00:00Z
10236,20200906,SC,787.0,8144.0,51431.0,,2020-09-05T23:59:00Z
10237,20200906,SD,81.0,1079.0,11918.0,,2020-09-05T14:00:00Z
10238,20200906,TN,969.0,7296.0,145359.0,,2020-09-06T15:00:00Z
10239,20200906,TX,3715.0,,543412.0,,2020-09-06T17:50:00Z
10240,20200906,UT,152.0,3207.0,46233.0,,2020-09-06T10:53:00Z
10241,20200906,VA,1083.0,9881.0,,15683.0,2020-09-05T17:00:00Z
10242,20200906,VI,,,1069.0,,2020-09-06T07:03:00Z
10243,20200906,VT,4.0,,1456.0,,2020-09-05T23:39:00Z
10244,20200906,WA,403.0,6842.0,,,2020-09-05T02:59:00Z
10245,20200906,WI,286.0,6070.0,71906.0,,2020-09-06T00:00:00Z
10246,20200906,WV,149.0,,8556.0,,2020-09-05T23:59:00Z
10247,20200906,WY,15.0,219.0,3416.0,,2020-09-06T11:25:00Z
10248,20200905,AK,36.0,256.0,2321.0,,2020-09-05T03:59:00Z
10249,20200905,AL,818.0,14914.0,51154.0,,2020-09-05T11:00:00Z
10250,20200905,AR,385.0,4456.0,57968.0,,2020-09-05T17:50:00Z
10251,20200905,AS,,,,,2020-08-15T00:00:00Z
10252,20200905,AZ,702.0,21520.0,,31548.0,2020-09-05T00:00:00Z
10253,20200905,CA,4242.0,,,,2020-09-05T02:59:00Z
10254,20200905,CO,220.0,7134.0,,6049.0,2020-09-05T01:59:00Z
10255,20200905,CT,58.0,11275.0,9049.0,9049.0,2020-09-03T20:30:00Z
10256,20200905,DC,80.0,,11323.0,,2020-09-04T00:00:00Z
10257,20200905,DE,58.0,,9641.0,,2020-09-04T18:00:00Z
10258,20200905,FL,3229.0,40373.0,,,2020-09-04T23:59:00Z
10259,20200905,GA,2740.0,25501.0,,,2020-09-05T02:50:00Z
10260,20200905,GU,57.0,,744.0,,2020-09-05T09:20:00Z
10261,20200905,HI,265.0,583.0,2855.0,,2020-09-04T18:00:00Z
10262,20200905,IA,315.0,,49521.0,,2020-09-05T00:00:00Z
10263,20200905,ID,151.0,1461.0,16071.0,,2020-09-04T19:00:00Z
10264,20200905,IL,1550.0,,,,2020-09-05T00:00:00Z
10265,20200905,IN,771.0,11318.0,,75680.0,2020-09-04T23:59:00Z
10266,20200905,KS,314.0,2415.0,,1785.0,2020-09-04T10:00:00Z
10267,20200905,KY,535.0,4713.0,10613.0,,2020-09-05T00:00:00Z
10268,20200905,LA,808.0,,134432.0,,2020-09-04T13:00:00Z
10269,20200905,MA,325.0,12347.0,105769.0,,2020-09-05T08:00:00Z
10270,20200905,MD,353.0,14516.0,7099.0,,2020-09-05T10:00:00Z
10271,20200905,ME,5.0,424.0,4037.0,,2020-09-04T23:59:00Z
10272,20200905,MI,616.0,,80678.0,,2020-09-05T00:00:00Z
10273,20200905,MN,279.0,6676.0,71507.0,,2020-09-04T17:00:00Z
10274,20200905,MO,934.0,,,,2020-09-05T00:00:00Z
10275,20200905,MP,,4.0,29.0,,2020-09-01T00:00:00Z
10276,20200905,MS,758.0,5326.0,67918.0,,2020-09-04T00:00:00Z
